age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
44,Private,120277,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,45,United-States,1
19,Private,294029,Some-college,7,Never-married,Other-service,Own-child,White,Male,0,0,32,United-States,0
23,Private,112819,Some-college,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
41,Private,152636,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
51,Private,134808,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
49,Private,64216,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,90,United-States,0
29,Private,214284,HS-grad,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,0
25,Private,469572,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Male,8614,0,40,United-States,1
44,Private,282722,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,1
17,Private,231439,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0
42,Private,120277,Some-college,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
21,Private,364685,Some-college,7,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,0
26,Private,18827,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
24,Private,169129,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
30,Private,202051,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,1
19,Private,574271,Some-college,9,Never-married,Other-service,Own-child,White,Male,0,0,28,United-States,0
65,Private,29276,HS-grad,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,United-States,0
52,Private,104501,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,1
17,Private,394176,11th,6,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
27,Private,85625,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,22,United-States,0
53,Private,340723,HS-grad,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
24,Private,149342,Some-college,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
37,Private,73715,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
34,Private,143083,HS-grad,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,18,United-States,0
40,Private,290660,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,8614,0,50,United-States,1
49,Private,98738,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
81,Private,149912,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
49,Private,309033,HS-grad,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,1
43,Private,96129,HS-grad,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0
47,Private,216096,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,0
32,Private,171091,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
30,Private,79303,HS-grad,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0
25,Private,182380,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
42,Private,36271,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
60,Private,118197,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,65,United-States,0
46,Private,269652,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386,0,38,United-States,1
39,Private,193815,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
28,Private,141957,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,70,United-States,1
26,Private,222637,HS-grad,6,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,55,United-States,0
27,Private,118230,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
59,Private,174040,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
64,Private,105748,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
81,Private,82628,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2964,0,12,United-States,0
51,Private,205100,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
36,Private,107916,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2002,40,United-States,0
39,Private,130620,HS-grad,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
47,Private,235646,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
32,Private,53277,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
24,Private,456460,Some-college,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
23,Private,293091,Some-college,9,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,0
62,Private,210935,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,0
35,Private,233533,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,0
27,Private,95647,HS-grad,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
49,Private,199763,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,0
18,Private,74539,11th,6,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
19,Private,84610,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0
63,Private,96930,HS-grad,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
54,Private,115602,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
24,Private,237341,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,1
61,Private,143800,HS-grad,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
50,Private,163921,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,1
36,Private,68273,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
21,Private,113163,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,0
38,Private,478829,HS-grad,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,1
30,Private,345705,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
22,Private,385077,HS-grad,9,Never-married,Other-service,Own-child,White,Female,2907,0,40,United-States,0
33,Private,192286,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,0
39,Private,236391,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,1
42,Private,106679,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
42,Private,46094,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,33,United-States,0
29,Private,194940,HS-grad,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
35,Private,341643,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,0
23,Private,210474,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,0
28,Private,76313,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0
34,Private,115858,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
40,Private,55191,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
67,Private,364862,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,0
49,Private,334787,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
34,Private,205733,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
26,Private,333677,HS-grad,13,Never-married,Adm-clerical,Not-in-family,White,Male,2463,0,35,United-States,0
25,Private,208591,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
40,Private,341204,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,1831,0,30,United-States,0
56,Private,115422,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
35,Private,111319,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,45,United-States,1
54,Private,816750,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2051,40,United-States,0
25,Private,167835,HS-grad,13,Never-married,Adm-clerical,Own-child,White,Male,3325,0,40,United-States,0
28,Private,92262,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
31,Private,91964,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
45,Private,107682,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
52,Private,135388,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,5013,0,40,United-States,0
39,Private,597843,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
19,Private,389942,Some-college,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
23,Private,442274,Some-college,8,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
23,Private,595461,Some-college,4,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
52,Private,284329,HS-grad,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024,0,40,United-States,1
33,Private,127894,HS-grad,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1
35,Private,196899,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
58,Private,212534,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
61,Private,71209,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
39,Private,237943,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,70,United-States,1
38,Private,190759,HS-grad,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
59,Private,100313,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,1
41,Private,344624,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
19,Private,87497,Some-college,7,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,0
22,Private,236907,HS-grad,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
59,Private,169639,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
37,Private,105803,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,45,United-States,1
31,Private,149507,HS-grad,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,United-States,0
18,Private,294387,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
20,Private,161708,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,0
28,Private,282389,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0
28,Private,64940,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,0
49,Private,195727,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
38,Private,37931,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
19,Private,170720,Some-college,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
43,Private,152958,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,1
28,Private,312372,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,40,United-States,1
41,Private,39581,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,0
50,Private,206862,HS-grad,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,1
46,Private,216934,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
20,Private,143062,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
45,Private,242391,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
28,Private,165030,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
37,Private,199251,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
46,Private,353012,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,1
66,Private,174491,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
38,Private,203138,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
25,Private,220220,HS-grad,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,45,United-States,0
55,Private,305850,HS-grad,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,1
48,Private,273402,HS-grad,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,0
56,Private,201344,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,0
47,Private,218676,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
55,Private,141807,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
41,Private,222434,HS-grad,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
47,Private,266860,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,1
40,Private,34113,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,6849,0,43,United-States,0
41,Private,159549,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
21,Private,195248,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
52,Private,109413,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
62,Private,195343,HS-grad,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,15020,0,50,United-States,1
46,Private,185291,Bachelors,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
35,Private,114366,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
29,Private,169631,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
21,Private,163870,Some-college,6,Never-married,Other-service,Own-child,White,Male,3908,0,40,United-States,0
35,Private,312232,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
46,Private,229737,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
35,Private,161637,HS-grad,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,1
34,Private,106014,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0
21,Private,25265,Some-college,11,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0
29,Private,71860,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,0
41,Private,94113,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
51,Private,208003,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
22,Private,113550,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
47,Private,83046,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
42,Private,277488,Some-college,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,65,United-States,1
19,Private,205830,Some-college,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
46,Private,273575,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
23,Private,245147,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
49,Private,274720,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
58,Private,163047,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
41,Private,47902,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
50,Private,128798,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
81,Private,154205,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States,0
27,Private,176683,HS-grad,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,0
29,Private,104737,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,0
54,Private,349340,HS-grad,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
39,Private,218249,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,United-States,0
32,Private,281540,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
36,Private,112847,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
24,Private,126613,Some-college,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,20,United-States,0
50,Private,145419,HS-grad,14,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,45,United-States,1
32,Private,34572,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,0
26,Private,104045,HS-grad,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
38,Private,359001,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,0
47,Private,105273,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6497,0,40,United-States,0
31,Private,201122,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
38,Private,160035,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,0
50,Private,167886,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
18,Private,32059,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
59,Private,200453,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
56,Private,403072,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1
34,Private,37210,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
32,Private,199416,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
29,Private,413227,HS-grad,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,0
42,Private,226902,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
37,Private,195189,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
36,Private,116608,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
59,Private,99131,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
32,Private,553405,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,1
52,Private,186117,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,56,United-States,1
29,Private,67053,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
39,Private,347960,HS-grad,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,14084,0,35,United-States,1
39,Private,325374,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
68,Private,130413,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,2346,0,15,United-States,0
43,Private,111949,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0
39,Private,278557,HS-grad,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1628,48,United-States,0
19,Private,194905,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0
60,Private,195453,HS-grad,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,1
51,Private,282549,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3137,0,40,United-States,0
74,Private,316119,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,8,United-States,0
37,Private,252939,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,5455,0,40,United-States,0
20,Private,316043,Some-college,7,Never-married,Other-service,Own-child,White,Male,594,0,20,United-States,0
58,Private,319733,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,0
21,Private,99199,Some-college,14,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,0
28,Private,204600,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
40,Private,173307,Some-college,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
45,Private,34446,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
40,Private,237293,Some-college,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
41,Private,175642,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
58,Private,203735,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
44,Private,171589,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,1
26,Private,197967,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,65,United-States,0
29,Private,413297,HS-grad,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,0
45,Private,240841,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
23,Private,152189,Some-college,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
39,Private,85874,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
45,Private,176814,HS-grad,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
51,Private,133336,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,1
22,Private,362623,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
28,Private,30912,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
23,Private,35448,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,0
33,Private,173248,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0
37,Private,49626,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,0
19,Private,102723,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
35,Private,168322,HS-grad,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
62,Private,131117,HS-grad,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,0
25,Private,110138,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
21,Private,107452,Some-college,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
32,Private,160594,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,0
32,Private,186784,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,45,United-States,0
70,Private,334666,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,12,United-States,0
57,Private,104272,HS-grad,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
31,Private,19491,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
37,Private,128715,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1
34,Private,128063,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,0
26,Private,37023,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,78,United-States,0
44,Private,68748,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,0
66,Private,140576,HS-grad,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
39,Private,327435,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
31,Private,202729,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
53,Private,277471,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
36,Private,189670,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
61,Private,204908,HS-grad,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
43,Private,171841,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
38,Private,78247,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
26,Private,68895,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,0
27,Private,56658,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,8,United-States,0
58,Private,259216,HS-grad,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
37,Private,270278,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,12,United-States,0
56,Private,238806,Some-college,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,26,United-States,0
36,Private,111128,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1
29,Private,119429,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
28,Private,73037,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,0
61,Private,84409,HS-grad,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
66,Private,274451,HS-grad,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,1
31,Private,246439,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,50,United-States,1
21,Private,124242,Some-college,12,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
67,Private,123393,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,6418,0,58,United-States,1
26,Private,159732,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
21,Private,161415,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,0
33,Private,157568,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
