age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
25,Private,180778,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,75,United-States,0
22,Private,228306,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,1
32,Private,329993,Some-college,10,Never-married,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
40,Private,247469,Some-college,16,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,1
51,Private,673764,5th-6th,14,Separated,Machine-op-inspct,Not-in-family,White,Female,27828,0,40,United-States,1
20,Private,155775,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,0
34,Private,81223,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States,0
40,Private,236021,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,0
34,Private,103371,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
19,Private,199480,HS-grad,6,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,25,United-States,0
53,Private,152657,Some-college,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
42,Federal-gov,460214,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
38,Private,91039,Prof-school,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,1
41,Private,197372,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1
30,State-gov,111883,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
20,Private,66917,HS-grad,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
19,Private,292583,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,30,United-States,0
20,Private,391679,Some-college,9,Never-married,Other-service,Other-relative,White,Female,0,0,60,United-States,0
35,Private,475324,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
33,Private,218164,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,0
43,Self-emp-not-inc,101534,Prof-school,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,15,United-States,1
38,Federal-gov,65706,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,0
50,Private,156606,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,0
23,Private,200967,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,0
30,State-gov,164493,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,10,United-States,0
33,Private,547886,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,0
48,Private,232145,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
43,Self-emp-not-inc,96421,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,0
33,Private,554206,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,0
50,Private,234143,Some-college,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
23,Private,380544,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,1
36,Private,103886,HS-grad,10,Divorced,Prof-specialty,Own-child,White,Female,0,0,50,United-States,0
50,Private,54709,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,46,United-States,0
26,Private,276548,Masters,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,0
55,Private,176046,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,2267,40,United-States,0
37,Private,114605,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
43,Private,323713,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
38,Federal-gov,261382,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
42,Federal-gov,223548,Some-college,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,0
47,Local-gov,355978,HS-grad,16,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,2002,45,United-States,0
44,Private,107218,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0
28,Private,31717,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
51,Private,328947,5th-6th,10,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
51,Private,148431,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
49,Local-gov,121602,Masters,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
62,Private,244087,10th,16,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,50,United-States,1
31,Private,83425,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,0
29,Private,157308,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2829,0,14,United-States,0
23,Private,57898,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,0
40,Private,175304,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
66,Self-emp-inc,102663,HS-grad,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
17,Private,99175,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
37,Private,208358,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
69,Private,361561,HS-grad,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,0
23,Private,215115,Some-college,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
38,Federal-gov,207066,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,1
37,Private,160910,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
38,Private,64879,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,40,United-States,0
38,Private,430035,Some-college,5,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,54,United-States,0
37,Private,74163,Some-college,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
37,Private,98389,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1
23,Private,386019,9th,5,Never-married,Farming-fishing,Unmarried,White,Male,0,0,70,United-States,0
17,Private,112795,11th,6,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,0
48,Private,332465,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,0
17,Private,38611,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,23,United-States,0
55,Private,368797,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,1977,60,United-States,1
35,Private,24106,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
35,Private,241998,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
53,Private,312446,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
43,Private,69333,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,0
36,Private,172538,HS-grad,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,0
24,Private,275884,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,0
45,Private,43479,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,0
34,Private,199864,Assoc-voc,10,Never-married,Adm-clerical,Unmarried,White,Female,0,2057,40,United-States,0
56,Self-emp-not-inc,235197,11th,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,38,United-States,0
36,Private,170376,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,45,United-States,1
22,Private,325179,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,0,0,50,United-States,0
33,Private,141841,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,36,United-States,0
48,Private,207817,Assoc-voc,9,Never-married,Other-service,Not-in-family,White,Male,0,0,32,Columbia,0
20,Private,137974,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,30,United-States,0
64,Private,161325,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-States,1
47,Private,293623,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Dominican-Republic,0
20,Private,37783,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,25,United-States,0
44,Private,308027,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0
45,Private,149218,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,77,United-States,0
45,Local-gov,374450,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,40,United-States,1
45,Local-gov,61885,HS-grad,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37,United-States,1
27,Private,291196,Masters,13,Never-married,Exec-managerial,Husband,Black,Male,0,0,40,United-States,0
41,Private,45366,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,72,United-States,1
20,Private,203027,Some-college,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,55,United-States,0
17,Private,132680,11th,6,Never-married,Other-service,Own-child,White,Female,0,1602,10,United-States,0
50,Private,155574,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
31,State-gov,193565,Masters,14,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
49,Local-gov,123598,Masters,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,0
44,Private,456236,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0
49,Private,163229,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,0
28,Private,419740,Some-college,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,52,United-States,0
43,Private,118853,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,99,United-States,1
33,Private,31449,HS-grad,12,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,0
35,Private,204163,Bachelors,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,55,United-States,0
17,Private,177629,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
25,Private,186370,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,0
41,Private,188307,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
30,State-gov,55481,Some-college,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,0
48,Private,119471,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,56,Columbia,1
61,Local-gov,167347,1st-4th,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,Mexico,0
41,Private,184378,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
36,Private,348960,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,United-States,0
24,Private,69640,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0
27,Private,297457,Masters,9,Never-married,Exec-managerial,Husband,Black,Male,0,0,40,United-States,0
18,Private,279593,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,2,United-States,0
20,Private,211968,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,15,United-States,0
18,Private,194561,11th,10,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,0
23,Private,140414,9th,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,0
43,State-gov,24763,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,45,United-States,1
38,Private,462832,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,40,United-States,0
36,Private,48972,HS-grad,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
28,Private,35032,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0
51,Private,392668,HS-grad,16,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,84,United-States,1
35,Private,108140,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,1
38,State-gov,112497,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,60,United-States,0
47,Private,142581,11th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Dominican-Republic,1
26,Private,147982,Masters,7,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
31,State-gov,440129,Masters,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,1
46,Private,200734,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,0
49,Private,31807,HS-grad,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,0
19,Private,166153,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,30,United-States,0
45,Local-gov,212954,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0
46,Private,52291,Some-college,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,45,United-States,1
70,Private,303588,11th,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,0
19,Private,96176,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
46,Private,184632,Some-college,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,0
20,Private,137618,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,35,United-States,0
17,Private,160029,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,22,United-States,0
43,State-gov,178780,Masters,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,49,United-States,1
19,Private,39756,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,0
37,Private,35309,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
51,Private,117253,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
40,Local-gov,303212,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
24,Private,214542,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,60,United-States,0
31,State-gov,342019,Masters,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
59,Private,126668,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,50,United-States,1
27,Private,401508,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,0
40,Local-gov,25005,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,99,United-States,1
30,Self-emp-not-inc,85708,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,0
28,Private,115677,Bachelors,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,32,United-States,0
25,Private,144259,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Female,0,0,50,United-States,0
22,Private,197583,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,0
21,Private,142766,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
35,Private,185621,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,60,United-States,1
54,Self-emp-not-inc,29887,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,0
36,Private,117381,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
29,Private,211482,11th,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
32,Private,90653,Some-college,9,Never-married,Exec-managerial,Husband,White,Male,0,1380,40,United-States,0
55,Private,209535,Masters,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,United-States,0
56,Self-emp-not-inc,187873,11th,14,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,0
19,Private,174732,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0
36,Private,297847,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,2001,40,United-States,0
58,Private,110213,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1
35,Private,162601,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
44,Private,108438,Some-college,6,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0
40,Local-gov,132222,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
18,Private,174394,11th,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
71,Self-emp-not-inc,322789,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,0
51,Private,72436,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States,1
20,Private,190273,Some-college,8,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,0
34,Private,140571,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
28,Private,584790,Bachelors,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1
23,Private,197666,9th,10,Never-married,Farming-fishing,Unmarried,White,Male,0,0,24,United-States,0
36,Private,245090,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,50,United-States,0
42,Private,192569,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,1
31,Local-gov,158291,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,8614,0,40,United-States,1
38,State-gov,287658,Bachelors,14,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0
22,Private,192455,Bachelors,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0
36,Private,317040,Some-college,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,54,United-States,0
36,Private,218689,Some-college,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,50,United-States,1
17,Private,116626,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,1719,18,United-States,0
30,Self-emp-not-inc,48458,HS-grad,10,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,0
35,Private,241469,HS-grad,5,Divorced,Adm-clerical,Unmarried,White,Female,2635,0,30,United-States,0
32,Private,167990,Some-college,14,Never-married,Exec-managerial,Husband,White,Male,14084,0,40,United-States,1
42,Private,261929,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,1
54,Private,425804,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,1
36,Private,33394,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,35,United-States,1
58,Private,72812,HS-grad,6,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
39,Private,89040,Bachelors,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
62,Local-gov,164518,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,0
51,Private,182740,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
52,Private,361875,Masters,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0
25,Private,197130,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Female,0,0,30,United-States,0
26,Private,340335,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
26,Private,293984,Bachelors,6,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
59,Private,261584,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
21,Private,170302,HS-grad,9,Never-married,Farming-fishing,Other-relative,White,Female,0,0,50,United-States,0
45,Private,481987,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,18,United-States,1
26,Private,88449,Bachelors,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,36,United-States,0
68,Private,261897,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States,0
60,Private,250552,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
65,Private,88513,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,18,United-States,0
41,Private,168293,HS-grad,14,Separated,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0
34,Private,283921,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0
28,Private,407043,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
40,Private,63745,HS-grad,11,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
57,Self-emp-not-inc,49893,1st-4th,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1
37,Private,241962,HS-grad,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
34,Private,338416,HS-grad,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,0
57,Self-emp-not-inc,310320,1st-4th,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,1
55,Private,359972,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,1
56,Private,125000,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1
32,Private,286675,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,0
18,Private,165532,11th,10,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,0
48,Private,349986,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Columbia,0
41,Private,219155,HS-grad,15,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,1
33,Private,183612,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,0
33,Private,391114,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
47,Private,219632,11th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Dominican-Republic,0
46,Private,320124,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,15024,0,40,United-States,1
40,Private,799281,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,0
42,Private,657397,Prof-school,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
31,Local-gov,373432,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,55,United-States,1
51,Private,168660,HS-grad,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
44,Private,191149,Some-college,10,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,57,United-States,0
37,Private,356824,HS-grad,9,Married-civ-spouse,Tech-support,Unmarried,White,Female,0,0,40,United-States,0
25,Private,191782,HS-grad,7,Never-married,Craft-repair,Own-child,Black,Female,0,0,40,United-States,0
63,Local-gov,29859,Bachelors,4,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,60,United-States,1
52,Private,204226,Masters,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,0
42,Private,246862,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,3325,0,40,United-States,0
28,Private,496526,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
30,Self-emp-not-inc,426431,HS-grad,14,Never-married,Craft-repair,Husband,White,Male,10520,0,40,United-States,1
34,Private,84154,HS-grad,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0
37,Private,45937,HS-grad,12,Married-civ-spouse,Tech-support,Unmarried,White,Female,0,0,40,United-States,1
31,Local-gov,130021,Bachelors,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
35,Private,63021,HS-grad,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,0
25,Private,367306,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
38,State-gov,65624,Bachelors,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0
43,State-gov,144928,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0
22,Private,117747,Bachelors,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0
18,Private,266681,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,0
26,Private,152035,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
36,Private,190023,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
43,Private,233130,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,20,United-States,0
21,Private,149637,HS-grad,10,Never-married,Farming-fishing,Other-relative,White,Female,0,0,25,United-States,0
62,Local-gov,224277,HS-grad,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
26,Private,121559,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
54,Private,230951,Some-college,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1
18,Private,345285,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,0
65,Private,28367,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0
41,Private,320744,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,3325,0,50,United-States,0
31,Private,243773,9th,5,Never-married,Other-service,Unmarried,White,Male,0,0,20,United-States,0
56,Private,151474,Bachelors,5,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,0
50,Private,135465,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,1
22,Private,210781,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,0
36,Private,359001,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,0
48,Private,119471,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
30,Private,226396,Some-college,9,Married-civ-spouse,Other-service,Wife,White,Male,0,0,30,United-States,0
35,Private,283122,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,0
37,Private,326400,HS-grad,9,Married-civ-spouse,Tech-support,Unmarried,White,Female,0,0,30,United-States,0
56,Private,158752,Bachelors,14,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,50,United-States,0
41,Private,96741,HS-grad,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
38,Private,255191,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
34,Private,177733,9th,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,35,United-States,0
54,Private,137815,Some-college,8,Never-married,Exec-managerial,Not-in-family,White,Male,4101,0,40,United-States,0
42,Private,168515,Some-college,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
